BookID,campaign,BookTitle,Season,television,fake_misc,score,hard,fake_date_of_birth,difference,maintain,xyz,fake_zipcode,Promotions,dinner,military,xy,course,fake_name,size,fake_surname,such,your,DailySales,Date
1389.0,-0.18675755106815375,Itself education rate.,Summer,0.07,'some',-0.2570628671794137,0.03,1926-10-20,10831,0.88,house,87625,True,0.88,nan,'check',1.409578662172767,Karen,-0.2849649151626972,Barker,0.8796614266868247,-0.18675755106815375,45.0,2021-04-05
10570.0,-0.19710269186788476,Success rich eye.,Winter,0.07,'practice',-0.06039591142120803,0.03,1914-12-28,28991,0.84,short,67614,True,0.84,0.8361486666994535,'night',1.037920170670743,James,-0.4400506606935736,West,0.8361486666994535,-0.19710269186788476,16.0,2021-11-08
9905.0,-0.16337277744362344,Must summer happen key.,Fall,0.07,'film',1.13438189741535,0.03,1946-06-15,28469,0.18,seem,68753,True,0.18,nan,'term',1.6654180309057747,Richard,-0.6400996517169069,Brewer,0.17504247174811838,nan,3.0,2022-11-30
8976.0,-0.39386562579955825,Interview institution economy lot never.,Summer,0.07,'practice',0.30813650254169483,0.03,2010-11-22,11120,1.48,store,41545,False,1.48,1.4833092495529572,'either',1.1596208435333657,Benjamin,-1.2223452564679749,Harmon,1.4833092495529572,-0.39386562579955825,25.0,2020-06-08
10570.0,-0.058671647781934705,Success rich eye.,Summer,0.07,'between',-0.23421985854395647,0.03,1965-07-05,14435,0.34,work,12486,True,0.34,0.3434703438968697,'though',0.7700749697282111,Scott,-1.9546625434624896,Fitzpatrick,0.3434703438968697,-0.058671647781934705,4.0,2022-04-30
8976.0,-0.04139767828199099,Interview institution economy lot never.,Winter,0.07,'somebody',nan,0.03,2021-04-15,28424,-0.04,suggest,37670,False,-0.04,-0.0386815216019869,'grow',0.8268704657698037,Brian,-1.117757948316312,Collins,0.0386815216019869,-0.04139767828199099,43.0,2020-09-13
10570.0,-0.4546318444817,Success rich eye.,Summer,0.07,'such',0.34228119550452885,0.03,1932-05-15,21097,1.72,win,48597,False,1.72,1.7180149350433633,'body',1.3670928872963992,Emily,-0.9353972599822935,Brown,1.7180149350433633,-0.4546318444817,26.0,2024-02-14
9905.0,-0.3496292874217059,Must summer happen key.,Winter,0.07,'fight',1.4438032088709023,0.03,2010-07-07,23051,0.8,give,22841,False,0.8,0.8048930232303708,'rather',1.46612868217812,Daniel,-0.8070880597375816,Taylor,0.8048930232303708,-0.3496292874217059,5.0,2022-05-26
8416.0,-0.29257639623997755,Card traditional media total the.,Spring,0.07,'financial',0.25490379024506854,0.03,1989-07-19,11781,1.09,middle,46476,True,1.09,1.090475680412238,'human',0.8059409878424444,Dominic,-0.31509094321570386,Browning,1.090475680412238,-0.29257639623997755,40.0,2023-04-26
8416.0,-0.15268279049824635,Card traditional media total the.,Spring,0.07,'mind',-0.1293450299339559,0.03,1924-08-05,10893,0.68,network,31596,False,0.68,nan,'Democrat',0.9800625109952227,Renee,-0.5981746029905671,Gates,0.6838184424703762,-0.15268279049824635,38.0,2021-04-21
10570.0,-0.46402349615483085,Success rich eye.,Fall,0.07,'some',nan,0.03,1970-06-24,23153,0.97,happy,16327,True,0.97,0.9711937468203481,'billion',2.419017932527402,James,-0.7328131611036991,Stevens,0.9711937468203481,-0.46402349615483085,14.0,2022-01-31
8976.0,-0.4341687299911898,Interview institution economy lot never.,Fall,0.07,'election',0.32889773640456327,0.03,2024-02-22,13745,1.64,approach,76912,False,1.64,1.6398019334237883,'seem',1.3012463569283463,Kathy,-0.13074385901824978,Brown,1.6398019334237883,-0.4341687299911898,10.0,2021-07-07
9905.0,-0.2636162042401093,Must summer happen key.,Spring,0.07,'between',0.06017434437766366,0.03,1931-04-06,17096,1.06,serious,21849,False,1.06,1.0566669824608228,'him',1.0876064590367673,Anthony,-1.3510744584514975,Brooks,1.0566669824608228,-0.2636162042401093,43.0,2022-11-28
10570.0,-0.2910371644625726,Success rich eye.,Summer,0.07,'some',0.18771768864756583,0.03,1995-08-14,22054,1.11,service,57147,True,1.11,1.113536149159418,'close',0.9421098426139951,Mitchell,-0.1222021510407434,Coleman,1.113536149159418,-0.2910371644625726,16.0,2020-03-11
8416.0,-0.264662952230332,Card traditional media total the.,Fall,0.07,'pass',0.11348126959646004,0.03,1934-01-09,27925,1.04,interesting,65203,True,1.04,1.0376533726096737,'occur',0.9787621726581944,Stacey,-0.8755050498444104,Black,1.0376533726096737,-0.264662952230332,13.0,2022-09-06
8976.0,-0.2915084686951827,Interview institution economy lot never.,Fall,0.07,'far',0.17006418335834683,0.03,1990-10-08,13346,1.12,local,10203,False,1.12,1.1231931352236977,'enter',0.9819282870167186,Melanie,-0.7946783230451239,Miller,1.1231931352236977,-0.2915084686951827,21.0,2021-02-04
8976.0,-0.27383427434510615,Interview institution economy lot never.,Winter,0.07,nan,nan,0.03,2020-08-20,16586,1.08,from,46734,False,1.08,1.0775057892480102,'buy',1.0316690337793804,Scott,-0.24551844332736034,Donaldson,1.0775057892480102,-0.27383427434510615,38.0,2021-06-28
8416.0,-0.17732341788429415,Card traditional media total the.,Spring,0.07,'such',nan,0.03,1919-11-28,17022,0.53,hospital,53191,False,0.53,0.5280205451182434,'up',0.15947752359031853,Judy,-0.932086413557357,Galloway,0.5280205451182434,-0.17732341788429415,13.0,2022-04-30
9905.0,-0.47711132860617395,Must summer happen key.,Fall,0.07,'somebody',1.7583538250895965,0.03,2004-03-24,10050,1.19,section,38648,False,1.19,1.1910438395237586,'ten',1.5488728682518005,Randall,-0.4378721449493555,Baker,1.1910438395237586,-0.47711132860617395,6.0,2023-12-05
1389.0,-0.07857305077473613,Itself education rate.,Winter,0.07,'group',1.4619907715202172,0.03,1968-03-30,16936,-0.32,government,85297,False,-0.32,-0.31661066335589916,'rich',2.7551520567301258,Joseph,-0.33776031993531075,Morris,0.31661066335589916,-0.07857305077473613,7.0,2021-04-14
10570.0,-0.06463018827222632,Success rich eye.,Summer,0.07,'practice',-0.23830562749574177,0.03,1984-06-23,22454,0.37,support,08916,False,0.37,0.3697360500285608,'each',0.8062711329312235,Glenn,-0.3321777939307386,Miller,0.3697360500285608,-0.06463018827222632,37.0,2024-03-10
9905.0,-0.4945577162066927,Must summer happen key.,Fall,0.07,'upon',1.857213396663834,0.03,1963-12-14,20789,1.22,bad,36447,False,1.22,1.2194804912473018,'majority',1.6792112942983617,Jason,-0.5191306469494293,Avila,1.2194804912473018,-0.4945577162066927,43.0,2021-11-27
8976.0,-0.521591471855915,Interview institution economy lot never.,Spring,0.07,'international',2.5275091421919575,0.03,1997-08-10,14489,1.04,such,93683,False,1.04,1.0373855643444367,'talk',2.9838662035596513,Jasmine,-2.513643468208903,Walters,1.0373855643444367,-0.521591471855915,17.0,2021-05-29
8416.0,-0.3585069305068786,Card traditional media total the.,Summer,0.07,'mind',0.31985076940997,0.03,1997-06-01,18641,1.33,entire,79702,True,1.33,1.3329259177483725,'late',0.9715501074162943,Jon,-0.01290129556830568,Edwards,1.3329259177483725,-0.3585069305068786,4.0,2023-01-20
9905.0,-0.10021993796523583,Must summer happen key.,Spring,0.07,'weight',-0.17860473881064204,0.03,1925-06-09,18877,0.49,chance,85734,False,0.49,0.48983509599017205,'very',0.8431209895043109,Amanda,-0.10062211083544212,Moreno,0.48983509599017205,-0.10021993796523583,12.0,2020-11-11
8976.0,-0.32758060892553004,Interview institution economy lot never.,Winter,0.07,'suggest',0.23504000164187527,0.03,1996-02-22,12574,1.24,positive,58239,True,1.24,1.2429669345455514,'art',1.0097548287484956,Daniel,-0.01474771801684241,Reed,1.2429669345455514,-0.32758060892553004,1.0,2022-10-16
8976.0,-0.48284425891835875,Interview institution economy lot never.,Summer,0.07,'such',1.4502941722494562,0.03,1913-01-25,19586,1.35,simply,70425,True,1.35,1.3493260240041065,'another',0.8655194391523013,Michael,-1.160372977667465,Owen,1.3493260240041065,-0.48284425891835875,29.0,2023-10-19
1389.0,-0.3233897483402189,Itself education rate.,Winter,0.07,'as',1.2025290158951476,0.03,1975-09-07,26683,0.8,when,68940,True,0.8,nan,'near',1.07266164108189,Molly,-0.5276965033001229,Ramos,0.8026176710355188,-0.3233897483402189,43.0,2020-04-06
8416.0,-0.586516186466144,Card traditional media total the.,Winter,0.07,'position',1.6294000928952377,0.03,2001-12-08,11388,1.7,live,66535,True,1.7,1.6968973666966942,'staff',0.7692631261272312,Michael,-0.7726229859680331,Black,1.6968973666966942,-0.586516186466144,19.0,2024-05-26
8976.0,-0.2519964242185176,Interview institution economy lot never.,Summer,0.07,'fight',0.08880143806334058,0.03,2007-11-02,18879,1.0,management,55987,True,1.0,0.9964106769356763,'smile',0.9729657309382544,William,-0.13609645868164935,Johnson,0.9964106769356763,-0.2519964242185176,24.0,2022-02-17
9905.0,-0.406286368598671,Must summer happen key.,Winter,0.07,'bag',1.9565651048039172,0.03,1941-09-03,21503,0.81,lead,47805,True,0.81,0.8133938262954645,'design',2.298219516019574,Christina,-1.0939069516324653,Sullivan,0.8133938262954645,-0.406286368598671,27.0,2020-09-26
1389.0,-0.4343967367551182,Itself education rate.,Spring,0.07,'such',1.1665371709295949,0.03,1944-11-05,17703,1.27,effort,39410,True,1.27,1.2743960598989834,'sister',0.4838952572431414,Shannon,-0.4012824161772051,Wilson,1.2743960598989834,-0.4343967367551182,9.0,2024-02-05
8416.0,-0.17948939370709366,Card traditional media total the.,Spring,0.07,'until',0.4155448656104407,0.03,1991-01-27,11732,0.56,including,64819,True,0.56,0.5556367235338772,'throughout',0.058223057833183156,Michael,-0.9872372384192569,Price,0.5556367235338772,-0.17948939370709366,38.0,2022-02-08
9905.0,-0.4540471981248739,Must summer happen key.,Fall,0.07,'far',0.47513020494234665,0.03,1946-04-14,17090,1.66,leave,78012,True,1.66,1.6575114326011453,'painting',1.0811072550135623,Susan,-1.5586265169628146,Boone,1.6575114326011453,-0.4540471981248739,2.0,2023-03-03
8416.0,-0.41192102451124174,Card traditional media total the.,Spring,0.07,'affect',1.543087808718227,0.03,1972-03-15,25284,1.02,let,06546,False,1.02,1.0173768085091797,'mouth',1.3905254133783373,Jessica,-1.2363181797064053,Barnes,1.0173768085091797,-0.41192102451124174,6.0,2020-01-09
1389.0,-0.11643854243825247,Itself education rate.,Spring,0.07,'somebody',-0.1936273580175924,0.03,2022-05-19,28059,0.56,too,51410,False,0.56,0.5630342935021689,'young',0.9499633187133413,Michelle,-0.34508618601508256,Baker,0.5630342935021689,-0.11643854243825247,2.0,2021-07-09
9905.0,-0.32147015889962977,Must summer happen key.,Summer,0.07,'election',0.1875743708730151,0.03,1990-06-12,28772,1.24,traditional,26147,True,1.24,1.238623219651168,'herself',1.0827868659313757,John,-0.03816958696642825,Gonzalez,1.238623219651168,-0.32147015889962977,30.0,2023-10-21
10570.0,-0.35830288655214265,Success rich eye.,Summer,0.07,'until',1.7851847543530883,0.03,1961-03-21,11659,0.69,arrive,28634,False,0.69,nan,'maybe',2.1540884015166926,Darrell,-2.1349218907610115,Owens,0.6912221679508452,-0.35830288655214265,36.0,2020-04-25
1389.0,-0.5933104862541732,Itself education rate.,Spring,0.07,'interview',1.9649864111254356,0.03,1960-06-20,23926,1.58,measure,37209,False,1.58,1.578040550158954,'those',1.4535332473346143,Jason,-1.0027245500816246,Brown,1.578040550158954,nan,35.0,2023-03-19
1389.0,-0.2045179708911555,Itself education rate.,Summer,0.07,'none',-0.12577101638139637,0.03,1936-03-04,14237,0.9,executive,77638,False,0.9,nan,'budget',1.2115296851936552,Mike,-0.4867105303254986,Romero,0.8952038865477904,-0.2045179708911555,17.0,2022-11-06
10570.0,-0.011960969193497902,Success rich eye.,Fall,0.07,'suggest',-0.4430815007008546,0.03,1924-01-09,12874,0.24,book,41890,False,0.24,0.24292008434977852,'effect',1.0000024545433104,Rebecca,-0.4310999895256928,Campbell,0.24292008434977852,nan,17.0,2021-02-14
10570.0,-0.39537766661878265,Success rich eye.,Winter,0.07,'case',1.5371790904769018,0.03,1966-11-18,10999,0.95,own,26987,False,0.95,0.9519978081130468,'front',1.454231401618614,Denise,-0.7040512299670544,Walker,0.9519978081130468,-0.39537766661878265,46.0,2021-07-20
10570.0,-0.22903816274433617,Success rich eye.,Winter,0.07,'affect',-0.04493535976074221,0.03,2006-11-12,24495,0.96,staff,43446,False,0.96,0.9605838191044719,'statement',1.1522534329041547,Isaac,-0.8166035703577127,Hoover,0.9605838191044719,-0.22903816274433617,27.0,2020-05-02
8416.0,-0.43563766812567545,Card traditional media total the.,Summer,0.07,'guy',1.1586231904243143,0.03,1931-01-08,24214,1.28,identify,32379,True,1.28,1.2829552247711582,'each',0.46129561737438773,Jon,-0.653690686996257,Manning,1.2829552247711582,-0.43563766812567545,4.0,2020-07-02
1389.0,-0.632402280186581,Itself education rate.,Winter,0.07,'practice',1.549496213603336,0.03,1922-12-25,22126,1.92,read,58827,False,1.92,1.9203520106210883,'war',0.38722661157244054,Patricia,-0.3054172200310214,Reynolds,1.9203520106210883,-0.632402280186581,44.0,2024-02-29
8976.0,-0.16714030845425817,Interview institution economy lot never.,Winter,0.07,'somebody',0.4593000958824717,0.03,1940-01-23,18896,0.49,data,24767,False,0.49,0.4857679888497204,'lose',0.20848712409706216,Melanie,-0.5133774875146491,Rivers,0.4857679888497204,-0.16714030845425817,8.0,2020-08-20
8416.0,-0.03242073900774829,Card traditional media total the.,Fall,0.07,'room',-0.34840790659656934,0.03,1980-05-14,29936,0.29,forward,41469,True,0.29,0.28556701161770415,'person',0.8924894102232922,Nicholas,-0.383943622063459,Arnold,0.28556701161770415,-0.03242073900774829,49.0,2022-05-03
8416.0,-0.6651553498631615,Card traditional media total the.,Winter,0.07,'case',2.4742354298988163,0.03,1998-05-23,23229,1.65,doctor,24808,False,1.65,1.6504719435559556,'choice',2.208079916870096,Bruce,-2.5036366422883325,Larson,1.6504719435559556,-0.6651553498631615,21.0,2022-06-24
1389.0,-0.33184450958548317,Itself education rate.,Spring,0.07,'guy',0.288223555504383,0.03,1966-05-19,19622,1.24,stage,61792,True,1.24,nan,'lead',0.9160126556969551,Regina,-1.538847290469344,Freeman,1.2372239416526378,-0.33184450958548317,10.0,2023-09-05
10570.0,-0.3586733222624223,Success rich eye.,Fall,0.07,'until',1.0837714212108343,0.03,1955-12-20,20870,1.0,cost,80695,False,1.0,0.9995079125268693,'agreement',0.6566768076187395,Scott,-1.0511317357761678,Weber,0.9995079125268693,-0.3586733222624223,20.0,2022-07-17
1389.0,-0.09045441299680972,Itself education rate.,Summer,0.07,'hair',-0.15930669537529957,0.03,2016-03-29,25779,0.44,last,96308,True,0.44,0.4412764852504769,'such',0.7569263543558229,Emma,-0.6666451929579779,Williams,0.4412764852504769,-0.09045441299680972,3.0,2021-05-08
10570.0,-0.19253729940381545,Success rich eye.,Summer,0.07,'case',0.33107003941372937,0.03,1976-08-21,17047,0.65,body,83045,False,0.65,0.6461851043121214,'determine',0.18209529901442378,Shane,-0.7202615235526089,Davies,0.6461851043121214,-0.19253729940381545,16.0,2022-04-16
8416.0,-0.4274074504529469,Card traditional media total the.,Spring,0.07,'fish',0.46018156892298856,0.03,2020-05-01,19551,1.55,it,60970,False,1.55,1.5546082072506526,'trial',0.9901087653779794,Rachel,-0.34413370482806543,Alvarez,1.5546082072506526,-0.4274074504529469,37.0,2023-04-16
9905.0,-0.6120569252796401,Must summer happen key.,Fall,0.07,'collection',1.8778173205750643,0.03,1911-08-09,20586,1.69,notice,34943,False,1.69,1.6931779032528662,'hand',1.1811852662958986,Samantha,-0.696223682562848,Kim,1.6931779032528662,-0.6120569252796401,18.0,2020-07-19
9905.0,-0.3593222537857709,Must summer happen key.,Summer,0.07,'none',1.7807922866280013,0.03,1965-08-18,29525,0.7,year,23237,False,0.7,0.6973309685661587,'collection',2.1400200405050223,Jackie,-1.779823175323434,Bailey,0.6973309685661587,-0.3593222537857709,42.0,2021-12-16
1389.0,-0.007905593067438578,Itself education rate.,Summer,0.07,'fund',-0.4093899664700047,0.03,1944-03-25,15564,0.21,traditional,36672,True,0.21,0.21152481529417588,'beautiful',0.9094528671961133,Justin,-0.6505419960415696,Alexander,0.21152481529417588,-0.007905593067438578,19.0,2021-07-05
8416.0,-0.32264879842278354,Card traditional media total the.,Summer,0.07,'somebody',nan,0.03,1939-01-10,25578,1.1,property,67366,False,1.1,1.1043274103268967,'coach',0.409822359664076,Brandon,-0.453157893685935,Holland,1.1043274103268967,-0.32264879842278354,42.0,2024-03-15
8416.0,-0.2797384937832468,Card traditional media total the.,Winter,0.07,'none',nan,0.03,1946-12-07,10534,1.14,cold,88682,False,1.14,1.1365027273169344,'unit',1.2282918901643507,David,-0.4311797203495725,Brown,1.1365027273169344,-0.2797384937832468,45.0,2021-10-12
8976.0,-0.29181103348389653,Interview institution economy lot never.,Winter,0.07,'bag',1.9270982603539961,0.03,2003-01-16,28537,0.36,traditional,28353,True,0.36,0.35599525828451917,'piece',2.7633985948006394,Karen,-2.44152857091847,Mitchell,0.35599525828451917,-0.29181103348389653,13.0,2020-08-04
8976.0,-0.23993663022566286,Interview institution economy lot never.,Fall,0.07,'mind',0.8066895476179935,0.03,1916-11-25,26491,0.63,difference,79647,True,0.63,0.6328976163235467,'while',0.6134937586622493,Lindsey,-0.9049779919008093,Sanders,0.6328976163235467,-0.23993663022566286,25.0,2021-10-21
8416.0,-0.27524958089570056,Card traditional media total the.,Fall,0.07,'group',2.135343327838097,0.03,1924-10-31,14519,0.2,win,98392,True,0.2,0.19688151765381234,'safe',3.283852378955569,Lisa,-1.0216508350576774,Sparks,0.19688151765381234,-0.27524958089570056,18.0,2020-05-11
1389.0,-0.36442323846050173,Itself education rate.,Summer,0.07,nan,nan,0.03,1966-12-05,17089,1.37,blood,92284,False,1.37,1.3746415572919892,'remain',1.0837273618780756,Roger,-0.4912630276613219,Gray,1.3746415572919892,-0.36442323846050173,15.0,2023-12-10
1389.0,-0.25864457708606614,Itself education rate.,Fall,0.07,'film',1.140210774813069,0.03,1938-10-11,27369,0.56,bank,68491,True,0.56,0.5638874433735719,'build',1.2384088594744727,Gloria,-0.25725604702933647,Baker,0.5638874433735719,-0.25864457708606614,7.0,2021-02-01
9905.0,-0.49782001671870246,Must summer happen key.,Summer,0.07,'group',1.2621461445446704,0.03,2004-08-11,12533,1.49,movie,15380,False,1.49,1.4931359726973954,'eye',0.39523482232961604,Jeremy,-0.5974628578813526,Roth,1.4931359726973954,-0.49782001671870246,2.0,2022-02-14
10570.0,-0.07285231277886653,Success rich eye.,Winter,0.07,'future',1.2015685192998404,0.03,1967-09-22,26517,-0.23,country,74825,False,-0.23,-0.22621654619322618,'eat',2.226210996917551,Mary,-0.015306574845510054,Black,0.22621654619322618,-0.07285231277886653,18.0,2022-02-10
8976.0,-0.16360952806370888,Interview institution economy lot never.,Spring,0.07,'learn',-0.05796475984614042,0.03,1940-01-24,22023,0.7,resource,94086,False,0.7,0.6974892656636914,'election',0.8782495874705044,Vanessa,-1.542192894187223,Freeman,0.6974892656636914,-0.16360952806370888,5.0,2021-10-23
1389.0,-0.28118708642246015,Itself education rate.,Spring,0.07,'fish',0.12989752930536905,0.03,1913-12-11,15621,1.1,hospital,67356,True,1.1,1.0983579131612626,'bank',1.0199730731686392,Mary,-0.3108383975387898,Davis,1.0983579131612626,-0.28118708642246015,16.0,2022-09-18
1389.0,-0.35476586338888416,Itself education rate.,Spring,0.07,'group',1.3923864610601713,0.03,1950-08-12,13962,0.85,our,87780,True,0.85,0.8484822044255982,'draw',1.33279461079268,Henry,-1.1655293895763117,Miller,0.8484822044255982,-0.35476586338888416,22.0,2021-03-04
1389.0,-0.5209591102887676,Itself education rate.,Summer,0.07,'suggest',1.1130584038828404,0.03,1954-01-14,20373,1.65,person,56792,False,1.65,1.6533993587105862,'mention',0.029410305376468493,Michael,-1.8991853208368699,Garcia,1.6533993587105862,-0.5209591102887676,47.0,2021-10-12
8416.0,-0.7114615616936137,Card traditional media total the.,Spring,0.07,'somebody',1.5626479442698362,0.03,1967-04-10,20876,2.24,alone,95825,False,2.24,2.2393902900054954,'big',0.05061261464567213,Jesse,-0.6619295647340078,Williams,2.2393902900054954,nan,32.0,2023-08-24
8976.0,-0.454161399630647,Interview institution economy lot never.,Fall,0.07,'away',0.48078371733634945,0.03,2010-05-24,13960,1.66,despite,58507,True,1.66,1.6555080234543522,'prevent',1.0695783827486316,Ryan,-0.18867044750999853,Simmons,1.6555080234543522,-0.454161399630647,26.0,2023-01-17
1389.0,-0.28067550196774715,Itself education rate.,Winter,0.07,'learn',0.0293153618754549,0.03,1913-02-19,15206,1.14,Mr,72578,True,1.14,nan,'stock',1.232096132728191,Gary,-1.9010744288179857,Palmer,1.1402459555719853,-0.28067550196774715,12.0,2022-12-24
10570.0,-0.2974015571307053,Success rich eye.,Summer,0.07,'case',0.7867394137253741,0.03,1995-01-12,29516,0.88,reality,73711,False,0.88,0.8776994169716289,'during',0.30589632247479825,Sara,-1.2708122296569129,Rangel,0.8776994169716289,nan,7.0,2022-11-17
8976.0,-0.2234452499491451,Interview institution economy lot never.,Spring,0.07,'stay',nan,0.03,1981-06-23,26578,0.18,begin,47857,True,0.18,0.1834517776878053,'my',2.5506134676492893,Heather,-0.07696453644043502,Medina,0.1834517776878053,-0.2234452499491451,20.0,2023-03-22
8976.0,-0.1751699328221523,Interview institution economy lot never.,Spring,0.07,'fish',0.40296795735653285,0.03,1961-02-04,10645,0.54,relationship,42520,True,0.54,0.5433921016679925,'cut',0.05132729728082697,Cassidy,-0.4749198737938048,Davis,0.5433921016679925,-0.1751699328221523,19.0,2021-10-06
1389.0,-0.5361230998419058,Itself education rate.,Summer,0.07,'pass',0.5112192447495778,0.03,1991-12-18,28694,1.98,never,44577,True,1.98,1.9789108893044631,'environment',1.382723517602112,Ashley,-0.1952945797961987,Jordan,1.9789108893044631,-0.5361230998419058,49.0,2021-09-18
9905.0,-0.5696590247633603,Must summer happen key.,Winter,0.07,'stay',nan,0.03,2004-11-09,19203,1.64,indeed,87165,True,1.64,1.6365716980352476,'address',0.8034921270861825,Debbie,-0.3090602585769696,Gonzalez,1.6365716980352476,nan,2.0,2023-06-16
10570.0,-0.25142474083599714,Success rich eye.,Summer,0.07,'vote',0.1284722943972246,0.03,1965-05-17,19098,0.98,look,86492,True,0.98,0.9767120009527636,'relationship',0.8857342028320763,Jacob,-0.31015382610150705,Skinner,0.9767120009527636,nan,13.0,2024-04-07
9905.0,-0.4332464425061057,Must summer happen key.,Winter,0.07,'financial',1.6860110121376786,0.03,1935-12-22,21011,1.04,camera,87367,True,1.04,1.0424779572035099,'could',1.596933775728631,Cheryl,-0.3423808553386246,Wilkinson,1.0424779572035099,-0.4332464425061057,38.0,2020-07-13
10570.0,-0.36025302466412557,Success rich eye.,Spring,0.07,'fish',0.8339617644015349,0.03,2019-12-28,22172,1.12,future,53980,True,1.12,1.1152521632155303,'seven',0.11669308998267836,Gregory,-2.0556997739562166,Stewart,1.1152521632155303,-0.36025302466412557,47.0,2020-02-13
1389.0,-0.34660526144442033,Itself education rate.,Fall,0.07,'federal',0.22221592894985187,0.03,1987-03-01,25548,1.33,owner,36615,False,1.33,1.3267323614646291,nan,1.1248517736448957,Justin,-0.3311642658558212,Schultz,1.3267323614646291,-0.34660526144442033,7.0,2021-09-11
9905.0,-0.06049151540062384,Must summer happen key.,Winter,0.07,nan,-0.27893082118903456,0.03,2016-08-03,19659,0.37,read,17685,False,0.37,0.3705010886944974,'check',0.873811304428577,Steven,-3.3348927106258297,Mendez,0.3705010886944974,nan,15.0,2024-02-05
10570.0,-0.22418941427426248,Success rich eye.,Winter,0.07,'group',0.041179223247065466,0.03,2009-08-29,28565,0.9,sort,81462,True,0.9,0.9030019486665551,'sport',0.9462568407595523,Robert,-0.012963941471759196,Williams,0.9030019486665551,-0.22418941427426248,24.0,2021-08-26
8416.0,-0.5192027136944996,Card traditional media total the.,Summer,0.07,'financial',1.5958851704100439,0.03,1926-03-31,17729,1.44,financial,16492,False,1.44,1.4350189152259722,'space',1.0082771431906554,Ethan,-0.06928112032913199,Walter,1.4350189152259722,nan,35.0,2021-05-18
8416.0,-0.30786452073967807,Card traditional media total the.,Fall,0.07,'upon',0.19077315789783517,0.03,1939-05-18,14124,1.18,series,88003,False,1.18,1.181329739356631,'certain',1.0132100716392292,Sean,-0.6582222437501886,Carter,1.181329739356631,-0.30786452073967807,24.0,2022-06-25
8416.0,-0.22304989191296476,Card traditional media total the.,Winter,0.07,'night',nan,0.03,1945-07-25,28018,0.91,physical,45446,True,0.91,0.9054170941667015,'write',0.9756016266256913,Christopher,-0.6681491915167361,Tran,0.9054170941667015,-0.22304989191296476,21.0,2020-02-12
1389.0,-0.21830598709451515,Itself education rate.,Fall,0.07,'staff',-0.015660184156407755,0.03,2016-11-12,26497,0.9,practice,51721,True,0.9,0.9036905177302883,'history',1.0403247789686636,Natalie,-0.43568311192450304,Glover,0.9036905177302883,nan,42.0,2021-12-07
8416.0,-0.5622273526192797,Card traditional media total the.,Spring,0.07,'magazine',1.2040568453836669,0.03,1946-09-16,26002,1.78,hour,60956,False,1.78,1.7831386858735034,'let',0.02571275329474143,Elizabeth,-0.7137994661386983,Johnson,1.7831386858735034,-0.5622273526192797,22.0,2020-11-21
8976.0,-0.11669958149319884,Interview institution economy lot never.,Winter,0.07,'collection',-0.17876706796489622,0.03,1909-07-30,26370,0.56,north,42222,True,0.56,0.5576075254931225,'like',0.9194790777611783,Karen,-1.3843781442136902,Ellis,0.5576075254931225,-0.11669958149319884,28.0,2023-04-22
10570.0,-0.21792288725380235,Success rich eye.,Winter,0.07,'yard',0.2987776181642069,0.03,1922-06-26,18687,0.76,charge,20177,True,0.76,0.7645969389013665,'pass',0.36804645706497285,Kristen,-0.9390889436311305,Jones,0.7645969389013665,-0.21792288725380235,24.0,2021-04-20
8976.0,-0.21078533660387722,Interview institution economy lot never.,Summer,0.07,'as',0.07444884931522022,0.03,2007-05-20,15082,0.83,rate,22151,False,0.83,0.8333850003249331,'short',0.813486288472487,James,-0.397740284245532,Clark,0.8333850003249331,-0.21078533660387722,4.0,2021-01-02
9905.0,-0.15271078022813325,Must summer happen key.,Winter,0.07,'material',-0.19009575481646737,0.03,2019-05-09,27403,0.71,full,38793,True,0.71,0.7105028286973663,'while',1.1097372534905476,Angela,-0.6503111974963428,Henry,0.7105028286973663,-0.15271078022813325,8.0,2023-01-02
1389.0,0.05382656691865176,Itself education rate.,Spring,0.07,nan,-0.49493672939100497,0.03,1994-04-25,18152,-0.0,matter,31719,False,-0.0,-0.004668382111554292,'pull',0.8071358903108349,Travis,-0.27004961344519623,Cook,-0.004668382111554292,0.05382656691865176,31.0,2022-01-28
8976.0,-0.3168445237223588,Interview institution economy lot never.,Spring,0.07,'until',0.8224392996961907,0.03,1982-07-14,29142,0.94,nation,96118,True,0.94,nan,'score',0.2923430389099392,Brenda,-0.7271137633387429,Miller,0.9419613467633364,nan,43.0,2020-06-17
8416.0,-0.1922114183483317,Card traditional media total the.,Fall,0.07,'fund',-0.11755803413149953,0.03,1983-06-12,19552,0.84,professor,17321,True,0.84,0.8410543270783135,'data',1.137252554674272,Candace,-1.0879334586290748,Lang,0.8410543270783135,-0.1922114183483317,49.0,2023-04-29
9905.0,-0.42507049111708123,Must summer happen key.,Winter,0.07,'red',0.8429616328183728,0.03,1969-04-28,11485,1.38,officer,96154,False,1.38,1.377598244426349,'give',0.16308438364021915,Gregory,-0.6047018550970825,Smith,1.377598244426349,-0.42507049111708123,22.0,2020-01-26
9905.0,-0.5959406963115458,Must summer happen key.,Fall,0.07,'red',2.338606466664006,0.03,1942-02-16,13918,1.43,open,60022,False,1.43,1.4254427814005095,nan,2.238113765271894,Wanda,-1.056638214705522,Caldwell,1.4254427814005095,-0.5959406963115458,40.0,2023-03-04
